0.00000e+00 1.07280e+01 1.95104e+01 1.94552e+00 1.07280e+01 1.95104e+01 1.94552e+00
1.00000e+00 1.05842e+01 1.90259e+01 2.14252e+00 1.03047e+01 1.86025e+01 2.00685e+00
2.00000e+00 9.72166e+00 1.75896e+01 1.85370e+00 9.72166e+00 1.75896e+01 1.85370e+00
3.00000e+00 1.01099e+01 1.83310e+01 1.88873e+00 8.75390e+00 1.56309e+01 1.87687e+00
4.00000e+00 1.02664e+01 1.80285e+01 2.50420e+00 7.69437e+00 1.36752e+01 1.71356e+00
5.00000e+00 1.04484e+01 1.87647e+01 2.13216e+00 7.04345e+00 1.25545e+01 1.53241e+00
6.00000e+00 9.50558e+00 1.75811e+01 1.43008e+00 6.46813e+00 1.17320e+01 1.20424e+00
7.00000e+00 1.05006e+01 1.93448e+01 1.65634e+00 6.17604e+00 1.12658e+01 1.08628e+00
8.00000e+00 8.75306e+00 1.59603e+01 1.54586e+00 5.24775e+00 9.52262e+00 9.72875e-01
9.00000e+00 9.58152e+00 1.75346e+01 1.62849e+00 5.01321e+00 9.20918e+00 8.17245e-01
1.00000e+01 7.78371e+00 1.44200e+01 1.14746e+00 4.54780e+00 8.37107e+00 7.24542e-01
1.10000e+01 8.50211e+00 1.54885e+01 1.51573e+00 4.17548e+00 7.70058e+00 6.50379e-01
1.20000e+01 6.86100e+00 1.26487e+01 1.07327e+00 3.86088e+00 7.12837e+00 5.93383e-01
1.30000e+01 6.78588e+00 1.25179e+01 1.05381e+00 3.50868e+00 6.45978e+00 5.57575e-01
1.40000e+01 6.66129e+00 1.23840e+01 9.38611e-01 3.29081e+00 6.06569e+00 5.15922e-01
1.50000e+01 5.98240e+00 1.10529e+01 9.11866e-01 3.07596e+00 5.66749e+00 4.84436e-01
1.60000e+01 5.89856e+00 1.08608e+01 9.36350e-01 2.88976e+00 5.32238e+00 4.57147e-01
1.70000e+01 5.77782e+00 1.06640e+01 8.91686e-01 2.72684e+00 5.02041e+00 4.33270e-01
1.80000e+01 5.03497e+00 9.30891e+00 7.61035e-01 2.55535e+00 4.71754e+00 3.93154e-01
1.90000e+01 5.07588e+00 9.40922e+00 7.42539e-01 2.42757e+00 4.48070e+00 3.74427e-01
2.00000e+01 4.91904e+00 9.05045e+00 7.87635e-01 2.30739e+00 4.26113e+00 3.53661e-01
2.10000e+01 4.51115e+00 8.32745e+00 6.94855e-01 2.19924e+00 4.06351e+00 3.34971e-01
2.20000e+01 4.63577e+00 8.56672e+00 7.04827e-01 2.10139e+00 3.88471e+00 3.18062e-01
2.30000e+01 4.19716e+00 7.74952e+00 6.44797e-01 2.01243e+00 3.72217e+00 3.02689e-01
2.40000e+01 4.15420e+00 7.64841e+00 6.59985e-01 1.93121e+00 3.57376e+00 2.88654e-01
2.50000e+01 4.55050e+00 8.54369e+00 5.57314e-01 1.85675e+00 3.43771e+00 2.75788e-01
2.60000e+01 3.86988e+00 7.22950e+00 5.10269e-01 1.76676e+00 3.26342e+00 2.70110e-01
2.70000e+01 3.89887e+00 7.24908e+00 5.48650e-01 1.70354e+00 3.14789e+00 2.59183e-01
2.80000e+01 3.95919e+00 7.29604e+00 6.22337e-01 1.64181e+00 3.03364e+00 2.49979e-01
2.90000e+01 3.83793e+00 7.22671e+00 4.49148e-01 1.58449e+00 2.92754e+00 2.41432e-01
3.00000e+01 3.63784e+00 6.78595e+00 4.89743e-01 1.53112e+00 2.82877e+00 2.33474e-01
3.10000e+01 3.50368e+00 6.59969e+00 4.07671e-01 1.47929e+00 2.73357e+00 2.25006e-01
3.20000e+01 3.32480e+00 6.26093e+00 3.88678e-01 1.19419e+00 2.21497e+00 1.73410e-01
3.30000e+01 2.95914e+00 5.56349e+00 3.54780e-01 9.65265e-01 1.81703e+00 1.13497e-01
3.40000e+01 2.89276e+00 5.52843e+00 2.57095e-01 8.14073e-01 1.55414e+00 7.40045e-02
3.50000e+01 2.62753e+00 4.91651e+00 3.38543e-01 6.79033e-01 1.31029e+00 4.77778e-02
3.60000e+01 2.25578e+00 4.35581e+00 1.55760e-01 5.43994e-01 1.06644e+00 2.15512e-02
3.70000e+01 1.80245e+00 3.54084e+00 6.40657e-02 4.08954e-01 8.22584e-01 -4.67546e-03
3.80000e+01 1.87139e+00 3.71695e+00 2.58240e-02 2.98551e-01 5.98740e-01 -1.63790e-03
3.90000e+01 1.40874e+00 2.68164e+00 1.35826e-01 1.92379e-01 3.77292e-01 7.46564e-03
4.00000e+01 1.49261e+00 2.88054e+00 1.04688e-01 1.71104e-01 3.34141e-01 8.06684e-03
4.10000e+01 1.51259e+00 2.90579e+00 1.19382e-01 1.49829e-01 2.90990e-01 8.66804e-03
4.20000e+01 1.18768e+00 2.30211e+00 7.32444e-02 1.28554e-01 2.47838e-01 9.26924e-03
4.30000e+01 1.07718e+00 2.12082e+00 3.35416e-02 1.07279e-01 2.04687e-01 9.87044e-03
4.40000e+01 9.96203e-01 1.97795e+00 1.44616e-02 8.44408e-02 1.59849e-01 9.03266e-03
4.50000e+01 1.00714e+00 1.98288e+00 3.14037e-02 7.76074e-02 1.48040e-01 7.17513e-03
4.60000e+01 1.19245e+00 2.27159e+00 1.13315e-01 7.03883e-02 1.35585e-01 5.19120e-03
4.70000e+01 9.72424e-01 1.88190e+00 6.29511e-02 6.31692e-02 1.23131e-01 3.20728e-03
