0.00000e+00 1.59081e+01 3.50662e+01 -3.24992e+00 5.09519e-01 8.79615e-01 1.39423e-01
1.00000e+00 1.44701e+01 3.20868e+01 -3.14662e+00 5.09519e-01 8.79615e-01 1.39423e-01
2.00000e+00 1.50166e+01 3.32069e+01 -3.17364e+00 5.09519e-01 8.79615e-01 1.39423e-01
3.00000e+00 1.17160e+01 2.53094e+01 -1.87743e+00 5.09519e-01 8.79615e-01 1.39423e-01
4.00000e+00 1.21396e+01 2.60158e+01 -1.73658e+00 5.09519e-01 8.79615e-01 1.39423e-01
5.00000e+00 9.83246e+00 2.08858e+01 -1.22091e+00 5.09519e-01 8.79615e-01 1.39423e-01
6.00000e+00 1.07375e+01 2.21408e+01 -6.65792e-01 5.09519e-01 8.79615e-01 1.39423e-01
7.00000e+00 1.13721e+01 2.29554e+01 -2.11305e-01 5.09519e-01 8.79615e-01 1.39423e-01
8.00000e+00 1.10859e+01 2.22093e+01 -3.75575e-02 5.09519e-01 8.79615e-01 1.39423e-01
9.00000e+00 1.08249e+01 2.13584e+01 2.91355e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.00000e+01 1.11335e+01 2.31270e+01 -8.59947e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.10000e+01 1.04627e+01 2.04438e+01 4.81658e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.20000e+01 1.17869e+01 2.30237e+01 5.50147e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.30000e+01 1.09417e+01 2.26954e+01 -8.11976e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.40000e+01 9.88936e+00 1.98830e+01 -1.04277e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.50000e+01 1.06729e+01 2.08762e+01 4.69667e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.60000e+01 9.47797e+00 1.93599e+01 -4.03976e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.70000e+01 1.07807e+01 2.12642e+01 2.97256e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.80000e+01 1.01105e+01 2.07064e+01 -4.85353e-01 5.09519e-01 8.79615e-01 1.39423e-01
1.90000e+01 1.01848e+01 2.03699e+01 -2.15707e-04 5.09519e-01 8.79615e-01 1.39423e-01
2.00000e+01 1.02622e+01 2.11346e+01 -6.10235e-01 4.17889e-01 7.24794e-01 1.10984e-01
2.10000e+01 9.01991e+00 1.83857e+01 -3.45895e-01 4.17889e-01 7.24794e-01 1.10984e-01
2.20000e+01 9.55261e+00 1.94888e+01 -3.83623e-01 4.00436e-01 6.95304e-01 1.05567e-01
2.30000e+01 9.55054e+00 1.89918e+01 1.09293e-01 3.84569e-01 6.68495e-01 1.00643e-01
2.40000e+01 1.01227e+01 2.00437e+01 2.01574e-01 3.70082e-01 6.44018e-01 9.61465e-02
2.50000e+01 8.31027e+00 1.67544e+01 -1.33876e-01 3.56802e-01 6.21580e-01 9.20250e-02
2.60000e+01 8.34913e+00 1.68381e+01 -1.39839e-01 3.44585e-01 6.00937e-01 8.82331e-02
2.70000e+01 8.94372e+00 1.82688e+01 -3.81351e-01 3.33308e-01 5.81882e-01 8.47329e-02
2.80000e+01 9.67543e+00 1.88601e+01 4.90733e-01 3.22865e-01 5.64239e-01 8.14920e-02
2.90000e+01 8.43882e+00 1.67287e+01 1.48920e-01 3.13169e-01 5.47856e-01 7.84826e-02
3.00000e+01 8.12199e+00 1.64861e+01 -2.42087e-01 3.04142e-01 5.32602e-01 7.56808e-02
