0.00000e+00 9.91177e+00 2.06715e+01 -8.47943e-01 9.91177e+00 2.06715e+01 -8.47943e-01
1.00000e+00 8.30771e+00 1.72871e+01 -6.71680e-01 8.30771e+00 1.72871e+01 -6.71680e-01
2.00000e+00 1.04568e+01 2.22631e+01 -1.34946e+00 8.30771e+00 1.72871e+01 -6.71680e-01
3.00000e+00 7.24172e+00 1.41445e+01 3.38954e-01 5.09959e+00 1.05183e+01 -3.19153e-01
4.00000e+00 9.91964e+00 1.99937e+01 -1.54428e-01 4.03022e+00 8.26208e+00 -2.01644e-01
5.00000e+00 9.05374e+00 1.79458e+01 1.61651e-01 3.49553e+00 7.13396e+00 -1.42889e-01
6.00000e+00 1.02004e+01 1.97955e+01 6.05324e-01 3.17472e+00 6.45708e+00 -1.07637e-01
7.00000e+00 1.22492e+01 2.27561e+01 1.74219e+00 2.96085e+00 6.00583e+00 -8.41350e-02
8.00000e+00 1.07154e+01 2.10472e+01 3.83588e-01 2.80808e+00 5.68351e+00 -6.73480e-02
9.00000e+00 1.08849e+01 2.05972e+01 1.17270e+00 2.69350e+00 5.44176e+00 -5.47578e-02
1.00000e+01 1.15320e+01 2.23295e+01 7.34559e-01 2.60439e+00 5.25374e+00 -4.49654e-02
1.10000e+01 1.07377e+01 2.03965e+01 1.07883e+00 2.53310e+00 5.10333e+00 -3.71315e-02
1.20000e+01 1.08734e+01 2.05433e+01 1.20361e+00 2.47477e+00 4.98026e+00 -3.07219e-02
1.30000e+01 1.12985e+01 2.16787e+01 9.18325e-01 2.42616e+00 4.87770e+00 -2.53806e-02
1.40000e+01 1.07682e+01 2.15050e+01 3.14991e-02 2.31920e+00 4.75778e+00 -1.19380e-01
1.50000e+01 1.07303e+01 2.01637e+01 1.29689e+00 2.28394e+00 4.68339e+00 -1.15506e-01
1.60000e+01 1.09139e+01 2.20105e+01 -1.82587e-01 2.23584e+00 4.61009e+00 -1.38421e-01
1.70000e+01 1.02623e+01 1.98274e+01 6.97148e-01 2.19374e+00 4.54595e+00 -1.58471e-01
1.80000e+01 9.61729e+00 1.87428e+01 4.91776e-01 2.15660e+00 4.48936e+00 -1.76162e-01
1.90000e+01 1.06809e+01 2.05171e+01 8.44745e-01 2.12358e+00 4.43905e+00 -1.91888e-01
2.00000e+01 9.22092e+00 1.82848e+01 1.57086e-01 2.09404e+00 4.39404e+00 -2.05958e-01
2.10000e+01 9.18932e+00 1.78831e+01 4.95489e-01 1.97137e+00 4.12187e+00 -1.79127e-01
2.20000e+01 9.58223e+00 1.86788e+01 4.85661e-01 1.94732e+00 4.08522e+00 -1.90585e-01
2.30000e+01 9.01493e+00 1.73221e+01 7.07786e-01 1.90798e+00 4.00978e+00 -1.93820e-01
2.40000e+01 8.77653e+00 1.73168e+01 2.36218e-01 1.87207e+00 3.94091e+00 -1.96773e-01
2.50000e+01 9.23676e+00 1.86422e+01 -1.68637e-01 1.83914e+00 3.87777e+00 -1.99481e-01
2.60000e+01 9.25314e+00 1.81171e+01 3.89142e-01 1.80885e+00 3.81968e+00 -2.01972e-01
2.70000e+01 8.80215e+00 1.69734e+01 6.30892e-01 1.78089e+00 3.76606e+00 -2.04271e-01
2.80000e+01 8.15876e+00 1.59439e+01 3.73581e-01 1.75501e+00 3.71641e+00 -2.06400e-01
2.90000e+01 7.63694e+00 1.48890e+01 3.84896e-01 1.67328e+00 3.53143e+00 -1.84876e-01
3.00000e+01 7.97596e+00 1.56718e+01 2.80139e-01 1.65090e+00 3.48851e+00 -1.86717e-01
3.10000e+01 9.28328e+00 1.85097e+01 5.69067e-02 1.62232e+00 3.42993e+00 -1.85301e-01
3.20000e+01 7.90996e+00 1.54494e+01 3.70484e-01 1.59558e+00 3.37513e+00 -1.83977e-01
3.30000e+01 9.08190e+00 1.75907e+01 5.73152e-01 1.57051e+00 3.32376e+00 -1.82735e-01
3.40000e+01 8.44284e+00 1.61928e+01 6.92864e-01 1.54697e+00 3.27550e+00 -1.81569e-01
3.50000e+01 9.17416e+00 1.77226e+01 6.25675e-01 1.52480e+00 3.23008e+00 -1.80471e-01
3.60000e+01 8.32469e+00 1.59094e+01 7.39976e-01 1.50391e+00 3.18725e+00 -1.79436e-01
3.70000e+01 8.34950e+00 1.59458e+01 7.53156e-01 1.48417e+00 3.14681e+00 -1.78459e-01
3.80000e+01 8.32307e+00 1.60741e+01 5.72074e-01 1.46551e+00 3.10855e+00 -1.77534e-01
3.90000e+01 7.31990e+00 1.43202e+01 3.19636e-01 1.34352e+00 2.82503e+00 -1.37989e-01
4.00000e+01 7.11764e+00 1.37458e+01 4.89429e-01 1.32674e+00 2.79064e+00 -1.37158e-01
4.10000e+01 8.11829e+00 1.54963e+01 7.40325e-01 1.30037e+00 2.73325e+00 -1.32502e-01
4.20000e+01 6.96764e+00 1.34759e+01 4.59344e-01 1.27529e+00 2.67865e+00 -1.28072e-01
4.30000e+01 7.55559e+00 1.45132e+01 5.97975e-01 1.25140e+00 2.62666e+00 -1.23854e-01
4.40000e+01 7.18812e+00 1.37370e+01 6.39248e-01 1.22862e+00 2.57708e+00 -1.19832e-01
4.50000e+01 7.25119e+00 1.41495e+01 3.52867e-01 1.20688e+00 2.52976e+00 -1.15992e-01
4.60000e+01 7.13724e+00 1.35959e+01 6.78542e-01 1.18611e+00 2.48453e+00 -1.12324e-01
4.70000e+01 7.14381e+00 1.36930e+01 5.94586e-01 1.16623e+00 2.44128e+00 -1.08815e-01
4.80000e+01 7.79967e+00 1.49679e+01 6.31436e-01 1.14721e+00 2.39987e+00 -1.05455e-01
4.90000e+01 6.87261e+00 1.35779e+01 1.67340e-01 1.10889e+00 2.31988e+00 -1.02092e-01
5.00000e+01 6.72238e+00 1.29604e+01 4.84378e-01 1.09140e+00 2.28181e+00 -9.90035e-02
5.10000e+01 6.78085e+00 1.29511e+01 6.10570e-01 1.07301e+00 2.24204e+00 -9.60271e-02
5.20000e+01 6.69767e+00 1.29988e+01 3.96565e-01 9.17163e-01 1.91599e+00 -8.16630e-02
5.30000e+01 6.52509e+00 1.27993e+01 2.50886e-01 8.83552e-01 1.85092e+00 -8.38140e-02
5.40000e+01 6.33644e+00 1.23186e+01 3.54238e-01 8.56033e-01 1.79562e+00 -8.35509e-02
5.50000e+01 6.09915e+00 1.16539e+01 5.44438e-01 8.28027e-01 1.73954e+00 -8.34810e-02
5.60000e+01 5.97002e+00 1.15535e+01 3.86508e-01 8.00022e-01 1.68345e+00 -8.34111e-02
