1.10348e-02 -1.10348e-02 -3.00613e-02 -4.62874e-02 -5.99236e-02 -7.11568e-02 -8.01563e-02 -8.70783e-02 -9.20691e-02 -9.52675e-02 -9.68061e-02 -9.68127e-02 -9.54110e-02 -9.27213e-02 -8.88607e-02 -8.39439e-02 -7.80830e-02 -7.13884e-02 -6.39683e-02 -5.59291e-02 -4.73758e-02 -3.84110e-02 -2.91357e-02 -1.96487e-02 -1.00463e-02 -4.22109e-04 9.13324e-03 1.85323e-02 2.76911e-02 3.65291e-02 4.49694e-02 5.29384e-02 6.03654e-02 6.71822e-02 7.33221e-02 7.87193e-02 8.33073e-02 8.70177e-02 8.97786e-02 9.15131e-02 9.21371e-02 9.15584e-02 8.96738e-02 8.63682e-02 8.15126e-02 7.49622e-02 6.65548e-02 5.61097e-02 4.34252e-02 2.82777e-02 1.04199e-02 -1.04199e-02
1.15000e-02 -1.15000e-02 -3.12856e-02 -4.81220e-02 -6.22406e-02 -7.38468e-02 -8.31266e-02 -9.02506e-02 -9.53775e-02 -9.86562e-02 -1.00228e-01 -1.00227e-01 -9.87833e-02 -9.60198e-02 -9.20572e-02 -8.70121e-02 -8.09982e-02 -7.41269e-02 -6.65070e-02 -5.82459e-02 -4.94487e-02 -4.02192e-02 -3.06591e-02 -2.08686e-02 -1.09456e-02 -9.85478e-04 8.91860e-03 1.86765e-02 2.82010e-02 3.74082e-02 4.62172e-02 5.45500e-02 6.23316e-02 6.94889e-02 7.59503e-02 8.16446e-02 8.65003e-02 9.04434e-02 9.33966e-02 9.52775e-02 9.59965e-02 9.54555e-02 9.35456e-02 9.01453e-02 8.51188e-02 7.83139e-02 6.95606e-02 5.86683e-02 4.54246e-02 2.95931e-02 1.09113e-02 -1.09113e-02
1.18898e-02 -1.18898e-02 -3.23060e-02 -4.96443e-02 -6.41551e-02 -7.60612e-02 -8.55638e-02 -9.28467e-02 -9.80798e-02 -1.01421e-01 -1.03020e-01 -1.03015e-01 -1.01542e-01 -9.87253e-02 -9.46890e-02 -8.95505e-02 -8.34242e-02 -7.64216e-02 -6.86515e-02 -6.02212e-02 -5.12358e-02 -4.17990e-02 -3.20131e-02 -2.19787e-02 -1.17946e-02 -1.55789e-03 8.63663e-03 1.86965e-02 2.85318e-02 3.80555e-02 4.71831e-02 5.58328e-02 6.39252e-02 7.13828e-02 7.81292e-02 8.40883e-02 8.91835e-02 9.33357e-02 9.64624e-02 9.84760e-02 9.92819e-02 9.87767e-02 9.68463e-02 9.33640e-02 8.81887e-02 8.11625e-02 7.21091e-02 6.08313e-02 4.71090e-02 3.06968e-02 1.13213e-02 -1.13213e-02
1.21991e-02 -1.21991e-02 -3.31088e-02 -5.08342e-02 -6.56426e-02 -7.77723e-02 -8.74382e-02 -9.48359e-02 -1.00145e-01 -1.03532e-01 -1.05151e-01 -1.05147e-01 -1.03657e-01 -1.00810e-01 -9.67301e-02 -9.15343e-02 -8.53374e-02 -7.82503e-02 -7.03810e-02 -6.18359e-02 -5.27194e-02 -4.31347e-02 -3.31836e-02 -2.29668e-02 -1.25836e-02 -2.13184e-03 8.29225e-03 1.85945e-02 2.86826e-02 3.84669e-02 4.78598e-02 5.67759e-02 6.51319e-02 7.28460e-02 7.98374e-02 8.60256e-02 9.13288e-02 9.56634e-02 9.89421e-02 1.01073e-01 1.01955e-01 1.01483e-01 9.95367e-02 9.59859e-02 9.06853e-02 8.34734e-02 7.41696e-02 6.25729e-02 4.84587e-02 3.15762e-02 1.16455e-02 -1.16455e-02
1.24231e-02 -1.24231e-02 -3.36826e-02 -5.16751e-02 -6.66829e-02 -7.89577e-02 -8.87261e-02 -9.61938e-02 -1.01549e-01 -1.04964e-01 -1.06598e-01 -1.06600e-01 -1.05109e-01 -1.02255e-01 -9.81607e-02 -9.29448e-02 -8.67200e-02 -7.95960e-02 -7.16793e-02 -6.30748e-02 -5.38854e-02 -4.42130e-02 -3.41587e-02 -2.38226e-02 -1.33037e-02 -2.70046e-03 7.89032e-03 1.83730e-02 2.86537e-02 3.86402e-02 4.82422e-02 5.73712e-02 6.59405e-02 7.38643e-02 8.10579e-02 8.74362e-02 9.29133e-02 9.74011e-02 1.00808e-01 1.03037e-01 1.03986e-01 1.03542e-01 1.01585e-01 9.79797e-02 9.25792e-02 8.52195e-02 7.57186e-02 6.38737e-02 4.94590e-02 3.22221e-02 1.18808e-02 -1.18808e-02
1.25580e-02 -1.25580e-02 -3.40178e-02 -5.21540e-02 -6.72606e-02 -7.96006e-02 -8.94103e-02 -9.69035e-02 -1.02274e-01 -1.05701e-01 -1.07346e-01 -1.07360e-01 -1.05883e-01 -1.03045e-01 -9.89680e-02 -9.37692e-02 -8.75597e-02 -8.04467e-02 -7.25349e-02 -6.39267e-02 -5.47230e-02 -4.50240e-02 -3.49292e-02 -2.45375e-02 -1.39476e-02 -3.25742e-03 7.43570e-03 1.80354e-02 2.84463e-02 3.85744e-02 4.83273e-02 5.76136e-02 6.63434e-02 7.44277e-02 8.17779e-02 8.83052e-02 9.39197e-02 9.85294e-02 1.02039e-01 1.04348e-01 1.05350e-01 1.04931e-01 1.02967e-01 9.93225e-02 9.38486e-02 8.63814e-02 7.67392e-02 6.47204e-02 5.01004e-02 3.26289e-02 1.20254e-02 -1.20254e-02
1.26008e-02 -1.26008e-02 -3.41077e-02 -5.22613e-02 -6.73652e-02 -7.96903e-02 -8.94803e-02 -9.69549e-02 -1.02313e-01 -1.05735e-01 -1.07387e-01 -1.07420e-01 -1.05972e-01 -1.03174e-01 -9.91453e-02 -9.40012e-02 -8.78497e-02 -8.07957e-02 -7.29406e-02 -6.43842e-02 -5.52248e-02 -4.55600e-02 -3.54875e-02 -2.51045e-02 -1.45085e-02 -3.79684e-03 6.93338e-03 1.75854e-02 2.80630e-02 3.82709e-02 4.81146e-02 5.75007e-02 6.63364e-02 7.45299e-02 8.19893e-02 8.86224e-02 9.43360e-02 9.90346e-02 1.02620e-01 1.04988e-01 1.06031e-01 1.05633e-01 1.03667e-01 9.99989e-02 9.44798e-02 8.69472e-02 7.72218e-02 6.51056e-02 5.03783e-02 3.27945e-02 1.20789e-02 -1.20789e-02
1.25494e-02 -1.25494e-02 -3.39478e-02 -5.19923e-02 -6.69917e-02 -7.92225e-02 -8.89328e-02 -9.63458e-02 -1.01663e-01 -1.05066e-01 -1.06722e-01 -1.06779e-01 -1.05377e-01 -1.02642e-01 -9.86928e-02 -9.36400e-02 -8.75889e-02 -8.06408e-02 -7.28936e-02 -6.44438e-02 -5.53864e-02 -4.58163e-02 -3.58284e-02 -2.55180e-02 -1.49809e-02 -4.31317e-03 6.38859e-03 1.70278e-02 2.75078e-02 3.77325e-02 4.76060e-02 5.70330e-02 6.59188e-02 7.41688e-02 8.16885e-02 8.83831e-02 9.41562e-02 9.89098e-02 1.02543e-01 1.04950e-01 1.06021e-01 1.05638e-01 1.03677e-01 1.00002e-01 9.44666e-02 8.69121e-02 7.71635e-02 6.50281e-02 5.02926e-02 3.27195e-02 1.20419e-02 -1.20419e-02
1.24032e-02 -1.24032e-02 -3.35372e-02 -5.13462e-02 -6.61409e-02 -7.81995e-02 -8.77717e-02 -9.50817e-02 -1.00331e-01 -1.03702e-01 -1.05358e-01 -1.05447e-01 -1.04106e-01 -1.01457e-01 -9.76167e-02 -9.26909e-02 -8.67812e-02 -7.99846e-02 -7.23952e-02 -6.41054e-02 -5.52065e-02 -4.57903e-02 -3.59484e-02 -2.57737e-02 -1.53597e-02 -4.80104e-03 5.80691e-03 1.63681e-02 2.67862e-02 3.69643e-02 4.68060e-02 5.62145e-02 6.50935e-02 7.33466e-02 8.08771e-02 8.75877e-02 9.33801e-02 9.81541e-02 1.01807e-01 1.04231e-01 1.05317e-01 1.04947e-01 1.02995e-01 9.93311e-02 9.38104e-02 8.62788e-02 7.65676e-02 6.44921e-02 4.98479e-02 3.24078e-02 1.19164e-02 -1.19164e-02
1.21623e-02 -1.21623e-02 -3.28777e-02 -5.03275e-02 -6.48196e-02 -7.66307e-02 -8.60087e-02 -9.31760e-02 -9.83323e-02 -1.01657e-01 -1.03311e-01 -1.03439e-01 -1.02173e-01 -9.96332e-02 -9.59297e-02 -9.11650e-02 -8.54358e-02 -7.88345e-02 -7.14507e-02 -6.33723e-02 -5.46868e-02 -4.54818e-02 -3.58458e-02 -2.58684e-02 -1.56407e-02 -5.25515e-03 5.19442e-03 1.56131e-02 2.59050e-02 3.59735e-02 4.57217e-02 5.50522e-02 6.38676e-02 7.20700e-02 7.95612e-02 8.62424e-02 9.20136e-02 9.67733e-02 1.00417e-01 1.02839e-01 1.03927e-01 1.03565e-01 1.01631e-01 9.79955e-02 9.25203e-02 8.50568e-02 7.54442e-02 6.35071e-02 4.90525e-02 3.18657e-02 1.17049e-02 -1.17049e-02
1.18285e-02 -1.18285e-02 -3.19750e-02 -4.89455e-02 -6.30410e-02 -7.45325e-02 -8.36629e-02 -9.06501e-02 -9.56893e-02 -9.89552e-02 -1.00604e-01 -1.00777e-01 -9.96011e-02 -9.71903e-02 -9.36503e-02 -8.90786e-02 -8.35668e-02 -7.72022e-02 -7.00693e-02 -6.22515e-02 -5.38316e-02 -4.48930e-02 -3.55205e-02 -2.58001e-02 -1.58200e-02 -5.67015e-03 4.55780e-03 1.47704e-02 2.48730e-02 3.47695e-02 4.43633e-02 5.35567e-02 6.22518e-02 7.03500e-02 7.77523e-02 8.43588e-02 9.00687e-02 9.47796e-02 9.83875e-02 1.00785e-01 1.01863e-01 1.01507e-01 9.95981e-02 9.60105e-02 9.06122e-02 8.32621e-02 7.38087e-02 6.20878e-02 4.79189e-02 3.11020e-02 1.14113e-02 -1.14113e-02
